subject_ID,block_number,trial_number,phase,response_number,key,rt
142,3,17,delay,1,space,415
142,3,21,delay,1,space,58
142,3,25,delay,1,space,50
142,3,27,delay,1,space,16
142,3,29,delay,1,space,91
142,3,31,delay,1,space,30
142,3,37,delay,1,space,116
142,3,39,delay,1,space,8
142,3,47,delay,1,space,302
142,3,49,delay,1,space,272
142,4,1,delay,1,space,248
142,4,3,delay,1,space,383
142,4,9,delay,1,space,245
142,4,19,delay,1,space,411
142,4,27,delay,1,space,275
142,4,29,delay,1,space,118
142,4,33,delay,1,space,335
142,4,37,delay,1,space,104
142,4,41,delay,1,space,272
142,4,43,delay,1,space,269
142,4,47,delay,1,space,390
142,4,49,delay,1,space,263
142,4,51,delay,1,space,390
142,5,1,delay,1,space,340
142,5,7,delay,1,space,270
142,5,9,delay,1,space,292
142,5,11,delay,1,space,291
142,5,13,delay,1,space,310
142,5,19,delay,1,space,276
142,5,21,delay,1,space,156
142,5,23,delay,1,space,299
142,5,27,delay,1,space,105
142,5,27,delay,2,space,1229
142,5,31,delay,1,space,406
142,5,35,delay,1,space,289
142,5,39,delay,1,space,247
142,5,45,delay,1,space,280
142,5,47,delay,1,space,116
142,5,49,delay,1,space,105
142,5,51,delay,1,space,200
142,6,1,delay,1,space,474
142,6,5,delay,1,space,1
142,6,9,delay,1,space,293
142,6,11,delay,1,space,277
142,6,13,delay,1,space,37
142,6,15,delay,1,space,273
142,6,17,delay,1,space,346
142,6,19,delay,1,space,285
142,6,21,delay,1,space,280
142,6,23,delay,1,space,295
142,6,25,delay,1,space,140
142,6,31,delay,1,space,169
142,6,33,delay,1,space,303
142,6,35,delay,1,space,170
142,6,37,delay,1,space,228
142,6,39,delay,1,space,161
142,6,47,delay,1,space,46
142,6,49,delay,1,space,217
142,6,51,delay,1,space,29
